programa_codigo;programa_descricao;projeto_atividade_codigo;projeto_atividade_descricao;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro;valor_despesa_liquidada_rp;valor_pago_rp
86;POLITICA DOS DIREITOS DAS MULHERES;4415;PROMOCAO, DEFESA E GARANTIA DOS DIREITOS DAS MULHERES;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;735435,47;602720,63;524065,22;43734,36;40241,42
87;ASSISTENCIA EM HEMATOLOGIA, HEMOTERAPIA,CELULAS E TECIDOS BIOLOGICOS;4212;DESENVOLVIMENTO DO PROGRAMA DE SANGUE E HEMODERIVADOS;2321;HEMOMINAS;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;101148160,45;66541787,23;57213475,79;20402755,98;23065596,03
87;ASSISTENCIA EM HEMATOLOGIA, HEMOTERAPIA,CELULAS E TECIDOS BIOLOGICOS;4222;MODERNIZACAO E/OU MELHORIA DA INFRAESTRUTURA FISICA E/OU TECNOLOGICA DAS UNIDADES DA FUNDACAO HEMOMI;2321;HEMOMINAS;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;101148160,45;66541787,23;57213475,79;3249820,36;3408302,75
87;ASSISTENCIA EM HEMATOLOGIA, HEMOTERAPIA,CELULAS E TECIDOS BIOLOGICOS;4237;CENTRO DE TECIDOS BIOLOGICOS DE MINAS GERAIS - CETEBIO;2321;HEMOMINAS;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;101148160,45;66541787,23;57213475,79;272898,02;245847,94
88;SERVICOS DE SAUDE PRESTADOS PELO IPSEMG NA REDE PROPRIA;4229;ATENCAO A SAUDE AMBULATORIAL NA REDE PROPRIA;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;150526301,25;98832186,86;89936784,1;2371321,27;2255131,48
88;SERVICOS DE SAUDE PRESTADOS PELO IPSEMG NA REDE PROPRIA;4230;ATENCAO A SAUDE ODONTOLOGICA NA REDE PROPRIA;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;150526301,25;98832186,86;89936784,1;892694,59;827621,1
88;SERVICOS DE SAUDE PRESTADOS PELO IPSEMG NA REDE PROPRIA;4231;ATENCAO A SAUDE HOSPITALAR NA REDE PROPRIA;2011;IPSEMG;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;150526301,25;98832186,86;89936784,1;43787426,46;38747940,33
89;REDE DE DESENVOLVIMENTO DA EDUCACAO PROFISSIONAL;1012;QUALIFICACAO PROFISSIONAL;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;1292028,0;1543224,0
90;PROMOCAO DO DESENVOLVIMENTO SOCIOECONOMICO DO NORTE E NORDESTE DE MINAS GERAIS;4346;DISTRIBUICAO DE LEITE ADQUIRIDO DA AGRICULTURA FAMILIAR, PARA BENEFICIARIOS EM INSEGURANCA ALIMENTAR;2421;IDENE;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;;;;0,0;0,0
91;APRIMORAMENTO DA GESTAO PUBLICA POR MEIO DE ENSINO DE EXCELENCIA;4240;FORMACAO CONTINUADA E EXECUTIVA;2061;FJP;FUNDACAO JOAO PINHEIRO;7054787,26;5934415,17;5417034,74;87780,64;94222,98
91;APRIMORAMENTO DA GESTAO PUBLICA POR MEIO DE ENSINO DE EXCELENCIA;4241;DESENVOLVIMENTO DE PESSOAS NO SETOR PUBLICO;2061;FJP;FUNDACAO JOAO PINHEIRO;7054787,26;5934415,17;5417034,74;0,0;0,0
91;APRIMORAMENTO DA GESTAO PUBLICA POR MEIO DE ENSINO DE EXCELENCIA;4242;ESTUDOS E PESQUISAS NA AREA DE GESTAO PUBLICA;2061;FJP;FUNDACAO JOAO PINHEIRO;7054787,26;5934415,17;5417034,74;8680,33;8680,33
91;APRIMORAMENTO DA GESTAO PUBLICA POR MEIO DE ENSINO DE EXCELENCIA;4243;FORMACAO DE PESSOAS NO NIVEL DE GRADUACAO;2061;FJP;FUNDACAO JOAO PINHEIRO;7054787,26;5934415,17;5417034,74;128756,53;127241,45
91;APRIMORAMENTO DA GESTAO PUBLICA POR MEIO DE ENSINO DE EXCELENCIA;4244;FORMACAO DE PESSOAS NO NIVEL DE POS-GRADUACAO (LATO SENSU);2061;FJP;FUNDACAO JOAO PINHEIRO;7054787,26;5934415,17;5417034,74;194302,66;194037,57
91;APRIMORAMENTO DA GESTAO PUBLICA POR MEIO DE ENSINO DE EXCELENCIA;4245;FORMACAO DE PESSOAS NO NIVEL DE POS-GRADUACAO (STRICTO SENSU);2061;FJP;FUNDACAO JOAO PINHEIRO;7054787,26;5934415,17;5417034,74;105757,89;107728,96
91;APRIMORAMENTO DA GESTAO PUBLICA POR MEIO DE ENSINO DE EXCELENCIA;4246;PARTICIPACAO EM EXTENSAO ACADEMICA;2061;FJP;FUNDACAO JOAO PINHEIRO;7054787,26;5934415,17;5417034,74;23282,7;22867,62
91;APRIMORAMENTO DA GESTAO PUBLICA POR MEIO DE ENSINO DE EXCELENCIA;4247;PROMOCAO DA INOVACAO NO SETOR PUBLICO;2061;FJP;FUNDACAO JOAO PINHEIRO;7054787,26;5934415,17;5417034,74;458,33;458,33
93;INSTRUMENTOS DA POLITICA ESTADUAL DE RECURSOS HIDRICOS;4218;COBRANCA PELO USO DE RECURSOS HIDRICOS;2241;IGAM;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;;;;0,0;2874685,77
93;PROMOCAO E PRESERVACAO DA MEMORIA TECNICO-CIENTIFICA DO ESTADO DE MINAS GERAIS;4248;MANUTENCAO DA BIBLIOTECA DIGITAL DE MINAS GERAIS RAYMUNDO NONATO DE CASTRO;2061;FJP;FUNDACAO JOAO PINHEIRO;149095,38;74793,13;73044,93;88882,67;86189,89
95;ASSESSORIA E PESQUISA EM POLITICAS PUBLICAS;4250;FOMENTO A AVALIACAO DE POLITICAS PUBLICAS;2061;FJP;FUNDACAO JOAO PINHEIRO;945474,61;590575,95;474380,57;30382,53;30382,53
95;ASSESSORIA E PESQUISA EM POLITICAS PUBLICAS;4251;PESQUISAS EM POLITICAS PUBLICAS;2061;FJP;FUNDACAO JOAO PINHEIRO;945474,61;590575,95;474380,57;2618,35;2460,43
96;PRODUCAO DE ESTATISTICAS E INFORMACOES;4254;MANUTENCAO DA DIVISAO TERRITORIAL, CONSTRUCAO DE MAPEAMENTO DE MINAS GERAIS E GESTAO DA IEDE;2061;FJP;FUNDACAO JOAO PINHEIRO;1520008,75;831895,13;816057,94;71956,32;71956,32
96;PRODUCAO DE ESTATISTICAS E INFORMACOES;4255;SISTEMATIZACAO DAS INFORMACOES ESTATISTICAS E GEOINFORMACOES DE MG;2061;FJP;FUNDACAO JOAO PINHEIRO;1520008,75;831895,13;816057,94;78209,2;78209,2
99;DESENVOLVIMENTO DA INFRAESTRUTURA ESTADUAL, MUNICIPAL E REGIONAL;1035;REQUALIFICACAO URBANA E AMBIENTAL DO RIBEIRAO ARRUDAS -  PAC ARRUDAS COMPLEMENTO;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;315454255,2;309706072,45;32575042,76;0,0;0,0
99;DESENVOLVIMENTO DA INFRAESTRUTURA ESTADUAL, MUNICIPAL E REGIONAL;1036;CONTENCAO DE ENCOSTAS EM AREAS DE RISCO - PAC ENCOSTAS;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;315454255,2;309706072,45;32575042,76;3355920,77;3286244,24
99;DESENVOLVIMENTO DA INFRAESTRUTURA ESTADUAL, MUNICIPAL E REGIONAL;1038;REQUALIFICACAO URBANA E AMBIENTAL DO RIBEIRAO ARRUDAS -  PAC FNHIS;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;315454255,2;309706072,45;32575042,76;3348569,35;3309996,39
99;DESENVOLVIMENTO DA INFRAESTRUTURA ESTADUAL, MUNICIPAL E REGIONAL;1039;REQUALIFICACAO URBANA E AMBIENTAL E CONTROLE DE CHEIAS DO CORREGO FERRUGEM - PAC FERRUGEM;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;315454255,2;309706072,45;32575042,76;1959626,74;1925951,62
99;DESENVOLVIMENTO DA INFRAESTRUTURA ESTADUAL, MUNICIPAL E REGIONAL;1041;REQUALIFICACAO URBANA E AMBIENTAL E DE CONTROLE DE CHEIAS DO CORREGO RIACHO DAS PEDRAS - PAC RIACHO;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;315454255,2;309706072,45;32575042,76;430886,74;425481,46
99;DESENVOLVIMENTO DA INFRAESTRUTURA ESTADUAL, MUNICIPAL E REGIONAL;4261;DESENVOLVIMENTO DA INFRAESTRUTURA PUBLICA NO ESTADO DE MINAS GERAIS;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;315454255,2;309706072,45;32575042,76;46336,19;41795,25
99;DESENVOLVIMENTO DA INFRAESTRUTURA ESTADUAL, MUNICIPAL E REGIONAL;4262;FOMENTO A INFRAESTRUTURA PUBLICA MUNICIPAL;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;315454255,2;309706072,45;32575042,76;7868678,67;22833181,06
99;DESENVOLVIMENTO DA INFRAESTRUTURA ESTADUAL, MUNICIPAL E REGIONAL;4265;DESENVOLVIMENTO DA INFRAESTRUTURA GOVERNAMENTAL;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;315454255,2;309706072,45;32575042,76;2950521,63;2748140,27
99;PRESERVACAO DO PATRIMONIO CULTURAL;1131;CURSO TECNICO DE CONSERVACAO E RESTAURO;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;0,0;0,0
99;PRESERVACAO DO PATRIMONIO CULTURAL;1131;CURSO TECNICO EM CONSERVACAO E RESTAURO;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;0,0;0,0
99;PRESERVACAO DO PATRIMONIO CULTURAL;1132;CONSERVACAO E RESTAURACAO DO PATRIMONIO CULTURAL;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;0,0;0,0
99;RESERVA DE CONTINGENCIA;9999;RESERVA DE CONTINGENCIA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;;;;0,0;0,0
100;MAIS TURISTAS;4324;DIVULGACAO TURISTICA DE MINAS GERAIS;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;846550,36;631230,59;583668,32;256217,81;237750,28
100;MAIS TURISTAS;4327;CAPACITACOES TECNICAS PARA O TURISMO;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;846550,36;631230,59;583668,32;0,0;0,0
100;MAIS TURISTAS;4328;ESTRUTURACAO DE PRODUTOS TURISTICOS;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;846550,36;631230,59;583668,32;0,0;0,0
100;MAIS TURISTAS;4330;PLANEJAMENTO E MONITORAMENTO DO SETOR TURISTICO DO ESTADO DE MINAS GERAIS;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;846550,36;631230,59;583668,32;167580,0;165066,3
100;MAIS TURISTAS;4479;DESENVOLVIMENTO DA POLITICA DE REGIONALIZACAO DO TURISMO;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;846550,36;631230,59;583668,32;0,0;19773,54
102;FOMENTO A ECONOMIA DA CRIATIVIDADE;1001;GESTAO DO SISTEMA DE FINANCIAMENTO A CULTURA;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;20000,0;61634,92
102;FOMENTO A ECONOMIA DA CRIATIVIDADE;1058;FORMACAO CULTURAL;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;278,81;278,81
102;FOMENTO A ECONOMIA DA CRIATIVIDADE;4267;ACOES DE DIFUSAO E EDUCACAO PARA O PATRIMONIO CULTURAL;2201;IEPHA;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;169313,3;77228,4;78429,04;1647,33;22535,42
102;FOMENTO A ECONOMIA DA CRIATIVIDADE;4269;INCENTIVO A IMPLANTACAO DE POLITICAS MUNICIPAIS DE PROTECAO AO PATRIMONIO CULTURAL;2201;IEPHA;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;169313,3;77228,4;78429,04;655,33;655,33
102;FOMENTO A ECONOMIA DA CRIATIVIDADE;4331;PROMOCAO DE ATIVIDADES ARTISTICO-CULTURAIS;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;9633623,05;5036188,12;4582071,51;22754,89;22661,36
102;FOMENTO A ECONOMIA DA CRIATIVIDADE;4343;GESTAO DO FOMENTO E MUNICIPALIZACAO DA CULTURA;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;9633623,05;5036188,12;4582071,51;0,0;21420,14
